"id","company_code","property_dwid","status_code","sale_price","project_dwid","released_on","sold_on","sold_psf","property_size_sqft","price_psf","building_dwid","unit_type","unit_type_code","unit_group_dwid","stack_text","floor_text","list_price","bedroom_count","area_sqft_sqm_text","currency_symbol","address_unit_text","bathroom_count","country_text","data_source","block_text","project_text","updated_by","updated_on","created_by","created_on","floor_plan_url","estimated_monthly_rent","location_district_text","est_rental_yield","virtual_tour_url","model_3d_url","property_size_sqm","price_psm","source_dwid","sold_psm","transacted_price","floor_plan_2d_url","price1_label","price2_label","price2_psf","price2_psm","price1_psf","price1_psm","transacted_psf","transacted_psm","location_region_text","price1","price2","unit_count","last_activity_text"
546113,rea,"04ddd6991215b66bf90e0623fb7b5814",AVAILABLE,1401000,f7fea87e1a59592e817cd84c2b416bb4,,,,980,,e9736d6e60649faf9317f5d973f173e3,"3 Bedroom Premium",A6P-P,"77d10cdb768b88569f47fdd77e863096","02","02",,3,"980/91",$,#02-02,2,Singapore,,BLK 1,Lumina Grand,,2024-01-24 15:44:09.356,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/2881763c1ba506346c5eec489ac492a6.jpg,,D23,,,,91,,,,,,NPS Price,DPS Price,,,,,,,OCR,1401000,1444000,1,
546140,rea,"284ff78b435c961d56b9763f7c06ad8d",AVAILABLE,1435000,f7fea87e1a59592e817cd84c2b416bb4,,,,980,,e9736d6e60649faf9317f5d973f173e3,"3 Bedroom Premium",A6P,d7904b5edda89869d7d20d47e3b89c97,"02","06",,3,"980/91",$,#06-02,2,Singapore,,BLK 1,Lumina Grand,,2024-01-24 15:44:10.475,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/1b28c3ab98f8e847f0d00af96f260561.jpg,,D23,,,,91,,,,,,NPS Price,DPS Price,,,,,,,OCR,1435000,1479000,1,
546130,rea,"4a670aa32c071b807fef080372aee0ad",AVAILABLE,2141000,f7fea87e1a59592e817cd84c2b416bb4,,,,1496,,"368ecf4a04b1f4517d4f8728a7f5711b","5 Bedroom",C1,cc27c06cc681506f38c0c0365c66cc42,"07","06",,5,"1496/139",$,#06-07,3,Singapore,,BLK 5,Lumina Grand,,2024-01-24 15:44:10.508,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/31ba20f4ec3a3f6538e72a7fdceb9c8b.jpg,,D23,,,,139,,,,,,NPS Price,DPS Price,,,,,,,OCR,2141000,2206000,1,
546141,rea,"848be08012d0f606d7a16ee9525b6ad3",AVAILABLE,1661000,f7fea87e1a59592e817cd84c2b416bb4,,,,1152,,"368ecf4a04b1f4517d4f8728a7f5711b","4 Bedroom",B2,a8f625c2e5a3075c2f6fa3b86637dc30,"08","06",,4,"1152/107",$,#06-08,2,Singapore,,BLK 5,Lumina Grand,,2024-01-24 15:44:10.514,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/efc2f1351ddfcd3151fb8157dacdc1f8.jpg,,D23,,,,107,,,,,,NPS Price,DPS Price,,,,,,,OCR,1661000,1712000,1,
546139,rea,d21a9a021e4b995c950d286f2957c6dc,AVAILABLE,1440000,f7fea87e1a59592e817cd84c2b416bb4,,,,980,,e9736d6e60649faf9317f5d973f173e3,"3 Bedroom Premium",A6P,d7904b5edda89869d7d20d47e3b89c97,"02","07",,3,"980/91",$,#07-02,2,Singapore,,BLK 1,Lumina Grand,,2024-01-24 15:44:10.786,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/1b28c3ab98f8e847f0d00af96f260561.jpg,,D23,,,,91,,,,,,NPS Price,DPS Price,,,,,,,OCR,1440000,1484000,1,
546131,rea,"3f45dbc9c0e73b13b70b8bd032d45712",AVAILABLE,1386000,f7fea87e1a59592e817cd84c2b416bb4,,,,936,,"7208296d2b62bd44d08690e905d7f1ac","3 Bedroom",A1,d8fa1f362457e733e6396d73e37f11e0,"09","07",,3,"936/87",$,#07-09,2,Singapore,,BLK 7,Lumina Grand,,2024-01-24 15:44:10.836,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e652c1fa3c5dd29cf0b0d94942f23e51.jpg,,D23,,,,87,,,,,,NPS Price,DPS Price,,,,,,,OCR,1386000,1428000,1,
546135,rea,"74240defc3153617feea334f9521962b",AVAILABLE,1720000,f7fea87e1a59592e817cd84c2b416bb4,,,,1152,,"6bc3afe745f55ada53a4927210305d33","4 Bedroom",B2,a8f625c2e5a3075c2f6fa3b86637dc30,"24","08",,4,"1152/107",$,#08-24,2,Singapore,,BLK 13,Lumina Grand,,2024-01-24 15:44:11.213,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/efc2f1351ddfcd3151fb8157dacdc1f8.jpg,,D23,,,,107,,,,,,NPS Price,DPS Price,,,,,,,OCR,1720000,1760000,1,
546127,rea,"87cfee55aab1bd9025d4fbc675bf6cdb",AVAILABLE,1455000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"764a462f7a515a5e6ba3381bee7acba8","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"29","08",,3,"969/90",$,#08-29,2,Singapore,,BLK 17,Lumina Grand,,2024-01-24 15:44:11.247,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1455000,1499000,1,
546124,rea,ae3d2b2ce15fd32ca9b09bd0b26a2791,AVAILABLE,1439000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,ef70dde149f9d4211a5e0a8264f1e087,"3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"13","09",,3,"969/90",$,#09-13,2,Singapore,,BLK 9,Lumina Grand,,2024-01-24 15:44:11.423,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1439000,1483000,1,
546134,rea,ee7ca67da2e3cf7a32de21b6f1d1e707,AVAILABLE,1726000,f7fea87e1a59592e817cd84c2b416bb4,,,,1152,,"6bc3afe745f55ada53a4927210305d33","4 Bedroom",B2,a8f625c2e5a3075c2f6fa3b86637dc30,"24","09",,4,"1152/107",$,#09-24,2,Singapore,,BLK 13,Lumina Grand,,2024-01-24 15:44:11.491,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/efc2f1351ddfcd3151fb8157dacdc1f8.jpg,,D23,,,,107,,,,,,NPS Price,DPS Price,,,,,,,OCR,1726000,1773000,1,
546129,rea,"5d61250dd1838412d049ef3234b2bfa8",AVAILABLE,1462000,f7fea87e1a59592e817cd84c2b416bb4,,,,980,,"545caed07bb7c9b7fee29d6af2f316be","3 Bedroom Premium",A6P,d7904b5edda89869d7d20d47e3b89c97,"38","09",,3,"980/91",$,#09-38,2,Singapore,,BLK 21,Lumina Grand,,2024-01-24 15:44:11.608,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/1b28c3ab98f8e847f0d00af96f260561.jpg,,D23,,,,91,,,,,,NPS Price,DPS Price,,,,,,,OCR,1462000,1507000,1,
546137,rea,"5c2b4fee2567b173f9b519c957603791",AVAILABLE,1723000,f7fea87e1a59592e817cd84c2b416bb4,,,,1152,,"8d57afe1bf3693f8e53e3ab917071694","4 Bedroom",B2,a8f625c2e5a3075c2f6fa3b86637dc30,"28","10",,4,"1152/107",$,#10-28,2,Singapore,,BLK 15,Lumina Grand,,2024-01-24 15:44:11.810,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/efc2f1351ddfcd3151fb8157dacdc1f8.jpg,,D23,,,,107,,,,,,NPS Price,DPS Price,,,,,,,OCR,1723000,1775000,1,
546123,rea,"53eab672b3fcc8bf1b3f3ea036a8499e",AVAILABLE,1454000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,ef70dde149f9d4211a5e0a8264f1e087,"3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"13","12",,3,"969/90",$,#12-13,2,Singapore,,BLK 9,Lumina Grand,,2024-01-24 15:44:12.364,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1454000,1498000,1,
546132,rea,ddd281b2254c35845d9c2dd5bbd4ba63,AVAILABLE,2190000,f7fea87e1a59592e817cd84c2b416bb4,,,,1496,,ef70dde149f9d4211a5e0a8264f1e087,"5 Bedroom",C2,"9909b20e0bfb4787e3a5761c61390563","16","12",,5,"1496/139",$,#12-16,3,Singapore,,BLK 9,Lumina Grand,,2024-01-24 15:44:12.386,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/5cb133598468795f4da74ffca5176094.jpg,,D23,,,,139,,,,,,NPS Price,DPS Price,,,,,,,OCR,2190000,2256000,1,
546126,rea,d1f6ade7b026f3ccc73981e09630da98,AVAILABLE,1727000,f7fea87e1a59592e817cd84c2b416bb4,,,,1152,,fce248a56374db1f1de9804b8b149d05,"4 Bedroom",B2,a8f625c2e5a3075c2f6fa3b86637dc30,"20","12",,4,"1152/107",$,#12-20,2,Singapore,,BLK 11,Lumina Grand,,2024-01-24 15:44:12.418,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/efc2f1351ddfcd3151fb8157dacdc1f8.jpg,,D23,,,,107,,,,,,NPS Price,DPS Price,,,,,,,OCR,1727000,1780000,1,
546136,rea,"26ae2eb168952443bf67de5f829f5115",AVAILABLE,1987000,f7fea87e1a59592e817cd84c2b416bb4,,,,1442,,"8d57afe1bf3693f8e53e3ab917071694","4 Bedroom",B3-PH,c02bcbb3e8b9113bb165a7baa2163704,"26","13",,4,"1442/134",$,#13-26,2,Singapore,,BLK 15,Lumina Grand,,2024-01-24 15:44:12.820,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/c9a37c20b7b473e74bc22e02b4a1c508.jpg,,D23,,,,134,,,,,,NPS Price,DPS Price,,,,,,,OCR,1987000,2047000,1,
546133,rea,"9478a4fb950cd5c552e846c15fef894a",AVAILABLE,1674000,f7fea87e1a59592e817cd84c2b416bb4,,,,1141,,"6bc3afe745f55ada53a4927210305d33","4 Bedroom",B1,c68cd0931b8fc2b42f4a6e85a4a07838,"23","04",,4,"1141/106",$,#04-23,2,Singapore,,BLK 13,Lumina Grand,,2024-01-24 15:44:10.079,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/2896cb258f969567b806bd36020b8823.jpg,,D23,,,,106,,,,,,NPS Price,DPS Price,,,,,,,OCR,1674000,1725000,1,
546138,rea,c412d48c35c17c80a23aa1f9dd9277d5,AVAILABLE,1390000,f7fea87e1a59592e817cd84c2b416bb4,,,,936,,"9cff42494f1e706fe06a7701f72bdb49","3 Bedroom",A1,d8fa1f362457e733e6396d73e37f11e0,"36","05",,3,"936/87",$,#05-36,2,Singapore,,BLK 19,Lumina Grand,,2024-01-24 15:44:10.428,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e652c1fa3c5dd29cf0b0d94942f23e51.jpg,,D23,,,,87,,,,,,NPS Price,DPS Price,,,,,,,OCR,1390000,1432000,1,
546156,rea,"069637281bc4c4d687afb0d41e4de888",AVAILABLE,1409000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"368ecf4a04b1f4517d4f8728a7f5711b","3 Bedroom Premium",A4P,"7ba1dfbcb2ca1180f6b2887eff78cc0c","06","04",,3,"969/90",$,#04-06,2,Singapore,,BLK 5,Lumina Grand,,2024-01-24 15:44:09.945,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/c1818422fbf24b3dd97673faafb2c27c.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1409000,1452000,1,
546158,rea,ed63ad285741d0c5ffa7ae2e2842afe2,AVAILABLE,1430000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,fce248a56374db1f1de9804b8b149d05,"3 Bedroom Premium",A4P,"7ba1dfbcb2ca1180f6b2887eff78cc0c","19","04",,3,"969/90",$,#04-19,2,Singapore,,BLK 11,Lumina Grand,,2024-01-24 15:44:10.030,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/c1818422fbf24b3dd97673faafb2c27c.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1430000,1474000,1,
546159,rea,e09d34203b633f2631e368d7c032d517,AVAILABLE,1880000,f7fea87e1a59592e817cd84c2b416bb4,,,,1270,,"6bc3afe745f55ada53a4927210305d33","4 Bedroom",B4,d9029e49fa4e1f79cafc12fa59748961,"21","04",,4,"1270/118",$,#04-21,2,Singapore,,BLK 13,Lumina Grand,,2024-01-24 15:44:10.065,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e7bad912d8810d5a5d3d31d078563871.jpg,,D23,,,,118,,,,,,NPS Price,DPS Price,,,,,,,OCR,1880000,1937000,1,
546162,rea,d942649e7cd59d28d39d0873dec94834,AVAILABLE,1869000,f7fea87e1a59592e817cd84c2b416bb4,,,,1259,,"8d57afe1bf3693f8e53e3ab917071694","4 Bedroom",B3,"5c6b4ece14247d1e9102e08dc016d478","26","05",,4,"1259/117",$,#05-26,2,Singapore,,BLK 15,Lumina Grand,,2024-01-24 15:44:10.367,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/d7d35520413135831953ef537c4becdf.jpg,,D23,,,,117,,,,,,NPS Price,DPS Price,,,,,,,OCR,1869000,1926000,1,
546146,rea,"6c8289efcd89ebcf85d51940b08927b7",AVAILABLE,1449000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"8d57afe1bf3693f8e53e3ab917071694","3 Bedroom Premium",A4P,"7ba1dfbcb2ca1180f6b2887eff78cc0c","27","05",,3,"969/90",$,#05-27,2,Singapore,,BLK 15,Lumina Grand,,2024-01-24 15:44:10.372,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/c1818422fbf24b3dd97673faafb2c27c.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1449000,1493000,1,
546157,rea,a5aeed03ac7af5f08337412542371f25,AVAILABLE,1819000,f7fea87e1a59592e817cd84c2b416bb4,,,,1259,,ef70dde149f9d4211a5e0a8264f1e087,"4 Bedroom",B3,"5c6b4ece14247d1e9102e08dc016d478","15","07",,4,"1259/117",$,#07-15,2,Singapore,,BLK 9,Lumina Grand,,2024-01-24 15:44:10.874,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/d7d35520413135831953ef537c4becdf.jpg,,D23,,,,117,,,,,,NPS Price,DPS Price,,,,,,,OCR,1819000,1874000,1,
546155,rea,"8c5a671456e14fc1fefaa52b1c529cf0",AVAILABLE,1691000,f7fea87e1a59592e817cd84c2b416bb4,,,,1152,,fce248a56374db1f1de9804b8b149d05,"4 Bedroom",B2,a8f625c2e5a3075c2f6fa3b86637dc30,"20","07",,4,"1152/107",$,#07-20,2,Singapore,,BLK 11,Lumina Grand,,2024-01-24 15:44:10.910,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/efc2f1351ddfcd3151fb8157dacdc1f8.jpg,,D23,,,,107,,,,,,NPS Price,DPS Price,,,,,,,OCR,1691000,1742000,1,
546153,rea,"5824de64b447b6fa023183f59f3158d1",AVAILABLE,1692000,f7fea87e1a59592e817cd84c2b416bb4,,,,1141,,"6bc3afe745f55ada53a4927210305d33","4 Bedroom",B1,c68cd0931b8fc2b42f4a6e85a4a07838,"23","07",,4,"1141/106",$,#07-23,2,Singapore,,BLK 13,Lumina Grand,,2024-01-24 15:44:10.928,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/2896cb258f969567b806bd36020b8823.jpg,,D23,,,,106,,,,,,NPS Price,DPS Price,,,,,,,OCR,1692000,1743000,1,
546154,rea,c2996c238e6850b97ffa76ec055a1b71,AVAILABLE,1874000,f7fea87e1a59592e817cd84c2b416bb4,,,,1270,,"8d57afe1bf3693f8e53e3ab917071694","4 Bedroom",B4,d9029e49fa4e1f79cafc12fa59748961,"25","08",,4,"1270/118",$,#08-25,2,Singapore,,BLK 15,Lumina Grand,,2024-01-24 15:44:11.219,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e7bad912d8810d5a5d3d31d078563871.jpg,,D23,,,,118,,,,,,NPS Price,DPS Price,,,,,,,OCR,1874000,1931000,1,
546161,rea,"4882e9940a23d6da69442437886717ef",AVAILABLE,1880000,f7fea87e1a59592e817cd84c2b416bb4,,,,1270,,"8d57afe1bf3693f8e53e3ab917071694","4 Bedroom",B4,d9029e49fa4e1f79cafc12fa59748961,"25","09",,4,"1270/118",$,#09-25,2,Singapore,,BLK 15,Lumina Grand,,2024-01-24 15:44:11.500,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e7bad912d8810d5a5d3d31d078563871.jpg,,D23,,,,118,,,,,,NPS Price,DPS Price,,,,,,,OCR,1880000,1937000,1,
546149,rea,"0a38e861f3377e0fe4839f5340726031",AVAILABLE,1460000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"764a462f7a515a5e6ba3381bee7acba8","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"29","09",,3,"969/90",$,#09-29,2,Singapore,,BLK 17,Lumina Grand,,2024-01-24 15:44:11.538,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1460000,1505000,1,
546145,rea,"6bb30127078045a0761fa9465723a2dc",AVAILABLE,1886000,f7fea87e1a59592e817cd84c2b416bb4,,,,1270,,"8d57afe1bf3693f8e53e3ab917071694","4 Bedroom",B4,d9029e49fa4e1f79cafc12fa59748961,"25","10",,4,"1270/118",$,#10-25,2,Singapore,,BLK 15,Lumina Grand,,2024-01-24 15:44:11.789,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e7bad912d8810d5a5d3d31d078563871.jpg,,D23,,,,118,,,,,,NPS Price,DPS Price,,,,,,,OCR,1886000,1943000,1,
546150,rea,d9682d572c94f43603f862964d58f443,AVAILABLE,1479000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"9cff42494f1e706fe06a7701f72bdb49","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"33","10",,3,"969/90",$,#10-33,2,Singapore,,BLK 19,Lumina Grand,,2024-01-24 15:44:11.841,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1479000,1524000,1,
546160,rea,c295e1e07e4e17c268320c1d65b994e2,AVAILABLE,1728000,f7fea87e1a59592e817cd84c2b416bb4,,,,1141,,"6bc3afe745f55ada53a4927210305d33","4 Bedroom",B1,c68cd0931b8fc2b42f4a6e85a4a07838,"23","12",,4,"1141/106",$,#12-23,2,Singapore,,BLK 13,Lumina Grand,,2024-01-24 15:44:12.442,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/2896cb258f969567b806bd36020b8823.jpg,,D23,,,,106,,,,,,NPS Price,DPS Price,,,,,,,OCR,1728000,1781000,1,
546148,rea,efc9fd53fa2d750490ec1fc63c979b5d,AVAILABLE,1475000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"764a462f7a515a5e6ba3381bee7acba8","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"29","12",,3,"969/90",$,#12-29,2,Singapore,,BLK 17,Lumina Grand,,2024-01-24 15:44:12.486,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1475000,1520000,1,
546147,rea,d6b1dd15b5e73117b76c68d05696772a,AVAILABLE,1439000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"8d57afe1bf3693f8e53e3ab917071694","3 Bedroom Premium",A4P,"7ba1dfbcb2ca1180f6b2887eff78cc0c","27","03",,3,"969/90",$,#03-27,2,Singapore,,BLK 15,Lumina Grand,,2024-01-24 15:44:09.815,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/c1818422fbf24b3dd97673faafb2c27c.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1439000,1483000,1,
546163,rea,b1393f54f9598e54a7c9e46b286208c5,AVAILABLE,1441000,f7fea87e1a59592e817cd84c2b416bb4,,,,980,,"9cff42494f1e706fe06a7701f72bdb49","3 Bedroom Premium",A6P,d7904b5edda89869d7d20d47e3b89c97,"34","03",,3,"980/91",$,#03-34,2,Singapore,,BLK 19,Lumina Grand,,2024-01-24 15:44:09.864,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/1b28c3ab98f8e847f0d00af96f260561.jpg,,D23,,,,91,,,,,,NPS Price,DPS Price,,,,,,,OCR,1441000,1485000,1,
546172,rea,f127d27f82f41212cf491e3c67459fc5,AVAILABLE,2143000,f7fea87e1a59592e817cd84c2b416bb4,,,,1496,,"7208296d2b62bd44d08690e905d7f1ac","5 Bedroom",C1,cc27c06cc681506f38c0c0365c66cc42,"11","02",,5,"1496/139",$,#02-11,3,Singapore,,BLK 7,Lumina Grand,,2024-01-24 15:44:09.425,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/31ba20f4ec3a3f6538e72a7fdceb9c8b.jpg,,D23,,,,139,,,,,,NPS Price,DPS Price,,,,,,,OCR,2143000,2208000,1,
546182,rea,"2273d331d933e3a82afc0a07f3652d2c",AVAILABLE,2113000,f7fea87e1a59592e817cd84c2b416bb4,,,,1496,,ef70dde149f9d4211a5e0a8264f1e087,"5 Bedroom",C2,"9909b20e0bfb4787e3a5761c61390563","16","02",,5,"1496/139",$,#02-16,3,Singapore,,BLK 9,Lumina Grand,,2024-01-24 15:44:09.455,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/5cb133598468795f4da74ffca5176094.jpg,,D23,,,,139,,,,,,NPS Price,DPS Price,,,,,,,OCR,2113000,2177000,1,
546169,rea,"0794f71f74a2be70dedf5b13a042cb5b",AVAILABLE,1868000,f7fea87e1a59592e817cd84c2b416bb4,,,,1270,,"6bc3afe745f55ada53a4927210305d33","4 Bedroom",B4,d9029e49fa4e1f79cafc12fa59748961,"21","02",,4,"1270/118",$,#02-21,2,Singapore,,BLK 13,Lumina Grand,,2024-01-24 15:44:09.490,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e7bad912d8810d5a5d3d31d078563871.jpg,,D23,,,,118,,,,,,NPS Price,DPS Price,,,,,,,OCR,1868000,1925000,1,
546177,rea,"412cfd1f2329cd6549d8e50c930ca6e7",AVAILABLE,1420000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"545caed07bb7c9b7fee29d6af2f316be","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"37","02",,3,"969/90",$,#02-37,2,Singapore,,BLK 21,Lumina Grand,,2024-01-24 15:44:09.599,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1420000,1463000,1,
546178,rea,c5a4e5bf60273adf30b237a3c08b86d4,AVAILABLE,1425000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,e9736d6e60649faf9317f5d973f173e3,"3 Bedroom Premium",A3P,"563bcff4ff6d730c16e036b2d0144e5e","01","03",,3,"969/90",$,#03-01,2,Singapore,,BLK 1,Lumina Grand,,2024-01-24 15:44:09.628,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/328fae007abdb89c3e920d26df207f56.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1425000,1468000,1,
546174,rea,"1e971d09a2bceebec8e18b0dea30b7b8",AVAILABLE,1795000,f7fea87e1a59592e817cd84c2b416bb4,,,,1259,,fce248a56374db1f1de9804b8b149d05,"4 Bedroom",B3,"5c6b4ece14247d1e9102e08dc016d478","18","03",,4,"1259/117",$,#03-18,2,Singapore,,BLK 11,Lumina Grand,,2024-01-24 15:44:09.750,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/d7d35520413135831953ef537c4becdf.jpg,,D23,,,,117,,,,,,NPS Price,DPS Price,,,,,,,OCR,1795000,1850000,1,
546179,rea,"85a08e796c2ab175293fbdfbf69903d7",AVAILABLE,1418000,f7fea87e1a59592e817cd84c2b416bb4,,,,980,,e9736d6e60649faf9317f5d973f173e3,"3 Bedroom Premium",A6P,d7904b5edda89869d7d20d47e3b89c97,"02","04",,3,"980/91",$,#04-02,2,Singapore,,BLK 1,Lumina Grand,,2024-01-24 15:44:09.920,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/1b28c3ab98f8e847f0d00af96f260561.jpg,,D23,,,,91,,,,,,NPS Price,DPS Price,,,,,,,OCR,1418000,1461000,1,
546175,rea,"14440b8b0ad38436f1b06e46c59fe5f8",AVAILABLE,1673000,f7fea87e1a59592e817cd84c2b416bb4,,,,1152,,fce248a56374db1f1de9804b8b149d05,"4 Bedroom",B2,a8f625c2e5a3075c2f6fa3b86637dc30,"20","04",,4,"1152/107",$,#04-20,2,Singapore,,BLK 11,Lumina Grand,,2024-01-24 15:44:10.035,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/efc2f1351ddfcd3151fb8157dacdc1f8.jpg,,D23,,,,107,,,,,,NPS Price,DPS Price,,,,,,,OCR,1673000,1724000,1,
546171,rea,"2b8faccbb927d1b0d082db6cd2fb84c5",AVAILABLE,1690000,f7fea87e1a59592e817cd84c2b416bb4,,,,1152,,"6bc3afe745f55ada53a4927210305d33","4 Bedroom",B2,a8f625c2e5a3075c2f6fa3b86637dc30,"24","04",,4,"1152/107",$,#04-24,2,Singapore,,BLK 13,Lumina Grand,,2024-01-24 15:44:10.087,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/efc2f1351ddfcd3151fb8157dacdc1f8.jpg,,D23,,,,107,,,,,,NPS Price,DPS Price,,,,,,,OCR,1690000,1741000,1,
